,word,frequency,known
5940,cran,8.11,1
5941,euphorie,8.11,1
5943,brodé,8.11,1
5946,transpercer,8.11,1
5949,radical,8.11,1
5950,fissure,8.11,1
5951,énigmatique,8.11,1
5953,chuchotement,8.11,1
5954,censé,8.11,1
5955,administrer,8.04,1
5956,éliminer,8.04,1
5957,déplorer,8.04,1
5959,devancer,8.04,1
5961,refluer,8.04,1
5962,bouder,8.04,1
5963,cliquetis,8.04,1
5964,stupéfaction,8.04,1
5965,gorger,8.04,1
5966,inoffensif,8.04,1
5967,brancher,8.04,1
5970,rangé,8.04,1
5971,ascension,8.04,1
5972,retenue,8.04,1
5974,candidat,8.04,1
5976,saucisson,8.04,1
5978,allier,7.97,1
5979,propreté,7.97,1
5981,tripoter,7.97,1
5982,épouvanter,7.97,1
5984,gicler,7.97,1
5985,franchise,7.97,1
5986,maisonnette,7.97,1
5987,avidité,7.97,1
5990,adorable,7.97,1
5992,ail,7.97,1
5993,chemisier,7.97,1
5994,théâtral,7.97,1
5996,reproduction,7.97,1
5997,isolement,7.97,1
5998,griffonner,7.97,1
5999,sautiller,7.97,1
6000,étouffant,7.97,1
6001,frigo,7.97,1
6002,atteinte,7.97,1
6003,enchanté,7.97,1
6006,étui,7.97,1
6007,mets,7.97,1
6008,vulnérable,7.97,1
6009,entre-temps,7.97,1
6010,entrain,7.97,1
6011,fabrication,7.97,1
6013,obligatoire,7.97,1
6014,déclic,7.97,1
6015,délit,7.97,1
6016,objection,7.97,1
6017,maussade,7.97,1
6019,répugnance,7.91,1
6020,épuisement,7.91,1
6021,saper,7.91,1
6023,stock,7.91,1
6024,tanguer,7.91,1
6025,strictement,7.91,1
6028,illustration,7.91,1
6030,anormal,7.91,1
6031,égoïste,7.91,1
6032,renouer,7.91,1
6033,faussement,7.91,1
6034,horaire,7.91,1
6035,répercuter,7.91,1
6039,sculpture,7.91,1
6040,hoquet,7.91,1
6041,infâme,7.91,1
6042,truite,7.91,1
6043,essouffler,7.91,1
6044,insouciance,7.91,1
6045,bravo,7.91,1
6046,ténébreux,7.91,1
6047,friche,7.91,1
6049,gamme,7.91,1
6050,suspension,7.91,1
6051,fracasser,7.84,1
6052,simplifier,7.84,1
6053,reconstruire,7.84,1
6054,trier,7.84,1
6055,arrondi,7.84,1
6056,soustraire,7.84,1
6057,contredire,7.84,1
6058,punaise,7.84,1
6060,alarme,7.84,1
6061,fatigant,7.84,1
6064,menotte,7.84,1
6065,trouvaille,7.84,1
6066,croc,7.84,1
6067,exigeant,7.84,1
6068,nommé,7.84,1
6069,monceau,7.84,1
6070,affaiblir,7.84,1
6071,licence,7.84,1
6072,froideur,7.84,1
6073,fulgurant,7.84,1
6074,provisoirement,7.84,1
6075,ressaisir,7.77,1
6077,survivant,7.77,1
6078,perler,7.77,1
6080,démonter,7.77,1
6084,aisé,7.77,1
6085,grisaille,7.77,1
6088,gazon,7.77,1
6089,hublot,7.77,1
6090,émoi,7.77,1
6092,mélodie,7.77,1
6093,palace,7.77,1
6094,boiter,7.77,1
6095,moyenne,7.77,1
6096,vitrail,7.77,1
6097,devise,7.77,1
6098,pleinement,7.77,1
6099,suggestion,7.77,1
6101,vestige,7.77,1
6102,brune,7.77,1
6103,interprétation,7.77,1
6107,positif,7.7,1
6109,improbable,7.7,1
6110,respectif,7.7,1
6111,enserrer,7.7,1
6112,cadran,7.7,1
6114,enthousiaste,7.7,1
6117,enchantement,7.7,1
6118,ha,7.7,1
6119,habituellement,7.7,1
6120,maculer,7.7,1
6121,maîtrise,7.7,1
6123,réussi,7.7,1
6124,caser,7.7,1
6126,déambuler,7.7,1
6128,fardeau,7.7,1
6130,souper,7.7,1
6132,ahuri,7.7,1
6133,structure,7.7,1
6134,préférable,7.7,1
6136,cohue,7.7,1
6137,reporter,7.7,1
6138,guet,7.7,1
6142,sauvagerie,7.7,1
6144,retrancher,7.64,1
6147,irrégulier,7.64,1
6148,fièrement,7.64,1
6149,trompe,7.64,1
6151,fondation,7.64,1
6153,imminent,7.64,1
6154,chantage,7.64,1
6155,polka,7.64,1
6156,réticence,7.64,1
6157,prétendu,7.64,1
6158,goudron,7.64,1
6160,nonchalant,7.64,1
6161,attraction,7.64,1
6162,nécessairement,7.64,1
6164,promotion,7.64,1
6165,devanture,7.64,1
6166,parrain,7.64,1
6167,effectif,7.64,1
6169,huître,7.64,1
6170,mêlée,7.64,1
6171,endurer,7.57,1
6172,barricade,7.57,1
6173,illuminé,7.57,1
6174,cygne,7.57,1
6175,inverser,7.57,1
6176,ampleur,7.57,1
6177,éperdu,7.57,1
6178,escorter,7.57,1
6179,mijoter,7.57,1
6181,grillé,7.57,1
6182,instantanément,7.57,1
6183,aura,7.57,1
6186,toiture,7.57,1
6188,gelée,7.57,1
6189,rétrécir,7.57,1
6190,approfondir,7.57,1
6191,lord,7.57,1
6192,automatique,7.57,1
6194,changé,7.57,1
6197,publiquement,7.57,1
6199,agacement,7.57,1
6201,sous-bois,7.57,1
6202,moustique,7.57,1
6203,doué,7.57,1
6204,enrager,7.57,1
6205,portion,7.57,1
6206,inaperçu,7.57,1
6208,banane,7.57,1
6210,chanceler,7.5,1
6212,glissement,7.5,1
6213,bégayer,7.5,1
6214,trottiner,7.5,1
6216,rugir,7.5,1
6217,superposer,7.5,1
6219,impossibilité,7.5,1
6220,désinvolte,7.5,1
6221,vingt-six,7.5,1
6222,affluer,7.5,1
6224,altérer,7.5,1
6225,encercler,7.5,1
6226,distant,7.5,1
6227,paye,7.5,1
6228,bocal,7.5,1
6229,légendaire,7.5,1
6233,inoubliable,7.5,1
6235,bienveillant,7.5,1
6236,convier,7.5,1
6238,bulletin,7.5,1
6240,r,7.5,1
6241,fascination,7.5,1
6244,critiquer,7.43,1
6245,servitude,7.43,1
6246,décomposer,7.43,1
6247,lamenter,7.43,1
6248,plain,7.43,1
6249,traverse,7.43,1
6250,désireux,7.43,1
6252,exclusif,7.43,1
6254,luxueux,7.43,1
6255,perceptible,7.43,1
6257,solaire,7.43,1
6258,perche,7.43,1
6259,analyser,7.43,1
6261,consistance,7.43,1
6263,abrupt,7.43,1
6264,velu,7.43,1
6266,fraternité,7.43,1
6268,occurrence,7.43,1
6271,suave,7.43,1
6272,suspens,7.43,1
6273,relancer,7.43,1
6276,fibre,7.43,1
6277,suie,7.43,1
6278,infirmerie,7.43,1
6280,bibelot,7.43,1
6281,visqueux,7.43,1
6282,salve,7.43,1
6284,aiguiser,7.36,1
6285,récolter,7.36,1
6286,chatouiller,7.36,1
6287,parsemer,7.36,1
6288,imbiber,7.36,1
6289,refouler,7.36,1
6291,chétif,7.36,1
6295,chantant,7.36,1
6296,noyé,7.36,1
6297,préparatif,7.36,1
6298,panache,7.36,1
6299,imprécis,7.36,1
6302,loyal,7.36,1
6303,ployer,7.36,1
6304,officiellement,7.36,1
6307,initiale,7.36,1
6309,rayure,7.36,1
6310,diplôme,7.36,1
6313,cageot,7.36,1
6315,nerveusement,7.36,1
6316,haut-parleur,7.36,1
6318,extasier,7.3,1
6321,énumérer,7.3,1
6323,imitation,7.3,1
6324,brancard,7.3,1
6325,accessoire,7.3,1
6328,sceller,7.3,1
6329,interne,7.3,1
6332,intermédiaire,7.3,1
6334,bouclier,7.3,1
6335,arbuste,7.3,1
6336,strident,7.3,1
6337,scander,7.3,1
6338,scandaliser,7.3,1
6339,golf,7.3,1
6340,recopier,7.3,1
6342,turban,7.3,1
6343,interview,7.3,1
6344,bouleversement,7.3,1
6345,piton,7.3,1
6346,dandiner,7.3,1
6347,bienveillance,7.3,1
6348,surcharger,7.3,1
6349,familiarité,7.3,1
6350,amusement,7.3,1
6351,furieusement,7.3,1
6352,céleste,7.3,1
6353,compassion,7.3,1
6355,draper,7.23,1
6357,voleter,7.23,1
6360,initial,7.23,1
6361,asperger,7.23,1
6362,blanchâtre,7.23,1
6363,délirer,7.23,1
6364,lavande,7.23,1
6366,référence,7.23,1
6367,culot,7.23,1
6368,attaché,7.23,1
6370,pif,7.23,1
6371,publication,7.23,1
6372,attendu,7.23,1
6376,sixième,7.23,1
6378,rapprochement,7.23,1
6380,sculpté,7.23,1
6381,stratégie,7.23,1
6382,escargot,7.23,1
6383,définition,7.23,1
6384,bleuâtre,7.23,1
6386,fébrile,7.16,1
6387,bouclé,7.16,1
6388,agrément,7.16,1
6389,débuter,7.16,1
6391,mi-clos,7.16,1
6392,pare-brise,7.16,1
6393,coïncidence,7.16,1
6394,attache,7.16,1
6395,laborieux,7.16,1
6396,embrasure,7.16,1
6400,couchant,7.16,1
6401,caniveau,7.16,1
6402,reportage,7.16,1
6403,façonner,7.16,1
6404,fouillis,7.16,1
6405,inhabituel,7.16,1
6407,sévérité,7.16,1
6409,fugue,7.16,1
6410,zut,7.16,1
6415,broussaille,7.16,1
6416,inexplicable,7.16,1
6418,utilité,7.09,1
6419,lorgner,7.09,1
6421,piéger,7.09,1
6422,suppliant,7.09,1
6425,cachot,7.09,1
6427,coïncider,7.09,1
6428,bleuté,7.09,1
6429,super,7.09,1
6433,concret,7.09,1
6434,déconcerter,7.09,1
6435,store,7.09,1
6436,abattu,7.09,1
6437,indulgent,7.09,1
6441,embaumer,7.09,1
6443,litanie,7.09,1
6444,artère,7.09,1
6446,jonc,7.09,1
6447,tome,7.09,1
6448,f,7.09,1
6450,pique,7.09,1
6451,chaume,7.09,1
6452,chérir,7.03,1
6453,faiblir,7.03,1
6455,labourer,7.03,1
6456,écorcher,7.03,1
6459,assembler,7.03,1
6460,fabrique,7.03,1
6461,lover,7.03,1
6463,mathématique,7.03,1
6464,escorte,7.03,1
6468,faîte,7.03,1
6470,musclé,7.03,1
6473,corniche,7.03,1
6474,passionnant,7.03,1
6477,merveilleusement,7.03,1
6478,audacieux,7.03,1
6479,taillé,7.03,1
6481,permis,7.03,1
6482,abondant,7.03,1
6483,horde,7.03,1
6484,guidon,7.03,1
6487,écrasant,7.03,1
6488,déchirure,7.03,1
6489,raideur,7.03,1
6490,jetée,7.03,1
6491,prévision,7.03,1
6492,obstiné,6.96,1
6493,altitude,6.96,1
6495,avérer,6.96,1
6496,séjourner,6.96,1
6498,ouvertement,6.96,1
6499,coopération,6.96,1
6500,successeur,6.96,1
6501,débarras,6.96,1
6503,slogan,6.96,1
6504,croyant,6.96,1
6506,réglementaire,6.96,1
6507,charmer,6.96,1
6511,pesanteur,6.96,1
6512,repeindre,6.96,1
6515,admiratif,6.96,1
6517,régularité,6.96,1
6518,spectre,6.96,1
6519,bannière,6.96,1
6520,excité,6.96,1
6521,échantillon,6.96,1
6522,douillet,6.96,1
6523,décapiter,6.96,1
6524,esclavage,6.96,1
6527,melon,6.96,1
6528,gesticuler,6.96,1
6531,revendre,6.89,1
6532,savoureux,6.89,1
6533,mufle,6.89,1
6534,sommeiller,6.89,1
6535,alléger,6.89,1
6536,intégrer,6.89,1
6537,dansant,6.89,1
6541,donnée,6.89,1
6542,impénétrable,6.89,1
6543,mutisme,6.89,1
6544,brumeux,6.89,1
6547,auvent,6.89,1
6549,pupitre,6.89,1
6551,flasque,6.89,1
6554,orientation,6.89,1
6555,motard,6.89,1
6559,entêter,6.89,1
6560,violette,6.89,1
6561,suédois,6.89,1
6562,vibrant,6.89,1
6563,frayeur,6.89,1
6565,poivre,6.89,1
6566,juvénile,6.89,1
6571,acquitter,6.82,1
6572,prédire,6.82,1
6574,colosse,6.82,1
6575,respectable,6.82,1
6578,plaintif,6.82,1
6581,épingler,6.82,1
6585,tien,6.82,1
6586,ortie,6.82,1
6587,odorant,6.82,1
6588,embraser,6.82,1
6589,pondre,6.82,1
6590,résider,6.82,1
6592,oppression,6.82,1
6594,piquant,6.82,1
6596,pourpre,6.82,1
6597,palpitant,6.82,1
6599,ruisselant,6.82,1
6600,découragement,6.82,1
6604,pellicule,6.82,1
6613,man,6.82,1
6614,mystérieusement,6.82,1
6615,effondrement,6.82,1
6617,désolation,6.82,1
6619,rebrousser,6.76,1
6620,interposer,6.76,1
6622,crotte,6.76,1
6624,périlleux,6.76,1
6625,continuel,6.76,1
6626,illisible,6.76,1
6628,constellation,6.76,1
6630,famine,6.76,1
6633,enjambée,6.76,1
6634,bestiole,6.76,1
6635,justification,6.76,1
6637,glapir,6.76,1
6639,interdiction,6.76,1
6640,millimètre,6.76,1
6641,distinctement,6.76,1
6642,ferré,6.76,1
6643,épice,6.76,1
6645,ficeler,6.76,1
6647,dégoûtant,6.76,1
6649,manifestement,6.76,1
6651,échauffer,6.76,1
6652,stop,6.76,1
6659,spasme,6.76,1
6661,après-demain,6.76,1
6663,pulvériser,6.69,1
6664,saccager,6.69,1
6665,amarrer,6.69,1
6667,déballer,6.69,1
6668,péripétie,6.69,1
6670,rubrique,6.69,1
6671,restriction,6.69,1
6673,obscurcir,6.69,1
6674,déménagement,6.69,1
6678,bronzé,6.69,1
6681,volute,6.69,1
6683,heu,6.69,1
6685,achevé,6.69,1
6686,encolure,6.69,1
6688,braguette,6.69,1
6690,lanière,6.69,1
6692,réfléchi,6.69,1
6694,relève,6.69,1
6696,tactique,6.69,1
6698,noël,6.69,1
6700,parasol,6.69,1
6701,caleçon,6.69,1
6703,activer,6.62,1
6706,noué,6.62,1
6708,involontaire,6.62,1
6709,promis,6.62,1
6710,économiser,6.62,1
6712,verni,6.62,1
6713,apaisant,6.62,1
6714,croisée,6.62,1
6715,mallette,6.62,1
6716,serre,6.62,1
6717,aliment,6.62,1
6718,tropical,6.62,1
6719,quasiment,6.62,1
6720,as,6.62,1
6722,progression,6.62,1
6723,triangulaire,6.62,1
6725,foudroyant,6.62,1
6726,pair,6.62,1
6729,dépouille,6.62,1
6730,cantique,6.62,1
6733,chut,6.62,1
6735,canette,6.62,1
6739,carrer,6.55,1
6740,agglutiner,6.55,1
6742,surnommer,6.55,1
6743,croyance,6.55,1
6744,dédaigneux,6.55,1
6746,moucher,6.55,1
6747,cabrer,6.55,1
6748,barder,6.55,1
6751,monté,6.55,1
6753,écossais,6.55,1
6754,ravissement,6.55,1
6755,insouciant,6.55,1
6756,narguer,6.55,1
6758,notable,6.55,1
6762,décombre,6.55,1
6764,extravagant,6.55,1
6765,plongée,6.55,1
6766,jubilation,6.55,1
6767,demi-douzaine,6.55,1
6771,brindille,6.55,1
6773,taciturne,6.55,1
6774,essentiellement,6.55,1
6775,rhubarbe,6.55,1
6777,antiquité,6.55,1
6778,optimisme,6.55,1
6782,désastreux,6.49,1
6783,bandeau,6.49,1
6784,volaille,6.49,1
6787,complot,6.49,1
6789,enfourcher,6.49,1
6790,assourdissant,6.49,1
6791,auditeur,6.49,1
6792,caricature,6.49,1
6794,mendier,6.49,1
6798,encadrement,6.49,1
6799,objecter,6.49,1
6800,prospectus,6.49,1
6801,héberger,6.49,1
6803,héler,6.49,1
6804,pion,6.49,1
6805,reformer,6.49,1
6806,révérence,6.49,1
6807,ski,6.49,1
6809,diluer,6.49,1
6810,criard,6.49,1
6811,sangler,6.49,1
6812,publicitaire,6.49,1
6813,flatteur,6.49,1
6817,zoo,6.49,1
6818,effluve,6.49,1
6819,bourre,6.49,1
6821,trappe,6.49,1
6822,stupéfiant,6.49,1
6823,hypocrite,6.49,1
6825,campement,6.49,1
6826,surnom,6.49,1
6828,convive,6.49,1
6831,galette,6.42,1
6832,affirmation,6.42,1
6833,émail,6.42,1
6835,omettre,6.42,1
6836,échafaudage,6.42,1
6837,blâmer,6.42,1
6838,sanctuaire,6.42,1
6841,nylon,6.42,1
6843,émeraude,6.42,1
6847,mentalement,6.42,1
6848,regrouper,6.42,1
6849,sous-marin,6.42,1
6850,déchet,6.42,1
6851,costaud,6.42,1
6856,guêpe,6.42,1
6857,éveil,6.42,1
6858,flux,6.42,1
6859,réconfort,6.42,1
6860,iris,6.42,1
6864,effusion,6.42,1
6865,parenté,6.42,1
6868,omelette,6.42,1
6870,attrister,6.42,1
6871,ébloui,6.42,1
6872,support,6.42,1
6873,honnêteté,6.42,1
6875,imperturbable,6.42,1
6876,encouragement,6.42,1
6878,coffret,6.42,1
6879,virus,6.42,1
6882,sermon,6.42,1
6885,trajectoire,6.42,1
6888,capuchon,6.42,1
6889,chargement,6.42,1
6892,dégagé,6.35,1
6894,requérir,6.35,1
6895,saler,6.35,1
6896,offenser,6.35,1
6898,limité,6.35,1
6899,indigné,6.35,1
6901,infiltrer,6.35,1
6902,meurtrir,6.35,1
6903,défenseur,6.35,1
6905,prestigieux,6.35,1
6906,combiner,6.35,1
6908,louange,6.35,1
6909,mi-chemin,6.35,1
6910,lierre,6.35,1
6911,rictus,6.35,1
6915,limace,6.35,1
6916,indicible,6.35,1
6921,contentement,6.35,1
6923,loucher,6.35,1
6924,démentir,6.35,1
6925,hasarder,6.35,1
6926,moquerie,6.35,1
6930,conjurer,6.35,1
6932,vénérable,6.35,1
6936,précipitation,6.35,1
6937,précaire,6.35,1
6940,narquois,6.35,1
6942,effilocher,6.35,1
6945,tamponner,6.35,1
6946,nettoyage,6.35,1
6948,monologue,6.28,1
6949,cocher,6.28,1
6950,relâche,6.28,1
6953,acquis,6.28,1
6954,ternir,6.28,1
6955,protégé,6.28,1
6957,balade,6.28,1
6960,frénétique,6.28,1
6961,nage,6.28,1
6963,purée,6.28,1
6964,inséparable,6.28,1
6965,infaillible,6.28,1
6967,couchette,6.28,1
6968,immonde,6.28,1
6969,messager,6.28,1
6973,bousculade,6.28,1
6974,infect,6.28,1
6978,alarmer,6.28,1
6981,variation,6.28,1
6982,football,6.28,1
6984,historien,6.28,1
6985,absurdité,6.28,1
6987,obsédant,6.28,1
6989,méticuleux,6.28,1
6990,supportable,6.22,1
6992,abreuver,6.22,1
6993,simuler,6.22,1
6994,vagabond,6.22,1
6995,survoler,6.22,1
6996,poignant,6.22,1
6997,moelleux,6.22,1
6998,apitoyer,6.22,1
7002,simulacre,6.22,1
7003,surnaturel,6.22,1
7005,potage,6.22,1
7007,ignorant,6.22,1
7008,jovial,6.22,1
7010,rameau,6.22,1
7011,diversion,6.22,1
7012,tortue,6.22,1
7016,culpabilité,6.22,1
7019,manchette,6.22,1
7020,transformation,6.22,1
7021,broderie,6.22,1
7022,soupçonneux,6.22,1
7023,méconnaissable,6.22,1
7024,remerciement,6.22,1
7026,croisement,6.22,1
7027,convenablement,6.22,1
7028,crin,6.22,1
7031,brièvement,6.22,1
7032,boutonner,6.22,1
7033,spectaculaire,6.22,1
7034,aspiration,6.22,1
7037,regardant,6.15,1
7040,contenance,6.15,1
7041,envoyé,6.15,1
7042,insaisissable,6.15,1
7043,mutilé,6.15,1
7049,litière,6.15,1
7050,cale,6.15,1
7052,éventualité,6.15,1
7053,recruter,6.15,1
7054,grossièreté,6.15,1
7056,procureur,6.15,1
7057,expert,6.15,1
7058,bricoler,6.15,1
7059,déshonorer,6.15,1
7060,cuisiner,6.15,1
7061,méprendre,6.15,1
7063,piler,6.15,1
7064,goguenard,6.15,1
7065,paniquer,6.15,1
7066,miauler,6.15,1
7068,marécage,6.15,1
7069,imprudence,6.15,1
7070,pervers,6.15,1
7072,résistant,6.15,1
7073,coutumier,6.15,1
7075,aveuglant,6.15,1
7077,vis,6.15,1
7078,raffiné,6.15,1
7080,empressement,6.15,1
7082,agression,6.15,1
7084,étendu,6.15,1
7085,moelle,6.15,1
7087,détenu,6.08,1
7088,observateur,6.08,1
7089,rajuster,6.08,1
7090,unanime,6.08,1
7094,dévoué,6.08,1
7096,emboîter,6.08,1
7098,bouillonner,6.08,1
7099,dégonfler,6.08,1
7101,gaspiller,6.08,1
7103,agenda,6.08,1
7104,emballage,6.08,1
7106,pleurnicher,6.08,1
7108,anse,6.08,1
7109,sévèrement,6.08,1
7110,principalement,6.08,1
7113,songeur,6.08,1
7114,flétrir,6.08,1
7115,survie,6.08,1
7116,rougeâtre,6.08,1
7118,tapage,6.08,1
7119,sciure,6.08,1
7120,avidement,6.08,1
7121,encombrant,6.08,1
7122,comparable,6.08,1
7125,affamé,6.08,1
7126,lin,6.08,1
7127,spirale,6.08,1
7128,courbé,6.08,1
7129,rebelle,6.08,1
7131,hareng,6.08,1
7133,réconfortant,6.08,1
7135,correction,6.08,1
7137,manipuler,6.01,1
7138,déduire,6.01,1
7139,absenter,6.01,1
7141,articulation,6.01,1
7143,intérieurement,6.01,1
7144,brouter,6.01,1
7150,indéfinissable,6.01,1
7152,salement,6.01,1
7153,hacher,6.01,1
7155,mention,6.01,1
7156,abrutir,6.01,1
7157,pelage,6.01,1
7159,tirage,6.01,1
7160,bourrasque,6.01,1
7161,fonctionnement,6.01,1
7162,persuadé,6.01,1
7163,propager,6.01,1
7164,tympan,6.01,1
7167,frôlement,6.01,1
7170,garni,6.01,1
7171,enclos,6.01,1
7173,ondulation,6.01,1
7174,machinal,6.01,1
7176,mêlé,6.01,1
7177,crampe,6.01,1
7179,scintillant,6.01,1
7181,bruyère,6.01,1
7182,crac,6.01,1
7183,pelote,6.01,1
7184,porte-monnaie,6.01,1
7189,incomber,5.95,1
7190,suinter,5.95,1
7191,acajou,5.95,1
7192,marionnette,5.95,1
7193,verrière,5.95,1
7194,espacer,5.95,1
7196,éblouissement,5.95,1
7197,affliger,5.95,1
7198,duel,5.95,1
7200,record,5.95,1
7202,prétentieux,5.95,1
7203,ogre,5.95,1
7204,consentement,5.95,1
7205,raccourcir,5.95,1
7208,durable,5.95,1
7209,placide,5.95,1
7212,morsure,5.95,1
7213,raviser,5.95,1
7216,chausson,5.95,1
7218,propulser,5.95,1
7219,tué,5.95,1
7221,relique,5.95,1
7222,superstition,5.95,1
7229,assortir,5.95,1
7230,pénitence,5.95,1
7231,déroulement,5.95,1
7234,fusion,5.95,1
7235,compteur,5.95,1
7236,trousseau,5.95,1
7237,aboiement,5.95,1
7238,réservoir,5.95,1
7239,ballot,5.88,1
7240,carillon,5.88,1
7241,angoisser,5.88,1
7243,entrebâiller,5.88,1
7245,compromis,5.88,1
7246,terreux,5.88,1
7247,véritablement,5.88,1
7248,créateur,5.88,1
7253,tracasser,5.88,1
7256,véhément,5.88,1
7257,correspondant,5.88,1
7258,aquarium,5.88,1
7259,dangereusement,5.88,1
7260,banquet,5.88,1
7263,gouttelette,5.88,1
7264,finement,5.88,1
7265,traînant,5.88,1
7266,diffus,5.88,1
7267,domination,5.88,1
7269,gain,5.88,1
7270,levant,5.88,1
7271,garde-à-vous,5.88,1
7272,faste,5.88,1
7274,exposé,5.88,1
7275,maniaque,5.88,1
7276,âtre,5.88,1
7278,violacé,5.88,1
7279,tourbillonner,5.88,1
7280,serpenter,5.88,1
7281,translucide,5.88,1
7284,alternativement,5.88,1
7285,relayer,5.81,1
7286,entrechoquer,5.81,1
7287,prélever,5.81,1
7288,casse,5.81,1
7289,réaliste,5.81,1
7291,bosquet,5.81,1
7292,illusoire,5.81,1
7294,dure,5.81,1
7296,dévouer,5.81,1
7297,dégoûté,5.81,1
7301,pastille,5.81,1
7303,compensation,5.81,1
7306,épuisant,5.81,1
7307,capturer,5.81,1
7308,acclamer,5.81,1
7309,contrainte,5.81,1
7310,tienne,5.81,1
7312,sceptique,5.81,1
7316,cinglé,5.81,1
7317,quille,5.81,1
7318,galant,5.81,1
7319,cycle,5.81,1
7320,éventuellement,5.81,1
7321,assiéger,5.81,1
7322,simultanément,5.81,1
7323,épi,5.81,1
7324,signé,5.81,1
7325,élu,5.81,1
7327,chaudron,5.81,1
7329,aucunement,5.81,1
7330,nymphe,5.81,1
7331,émeute,5.81,1
7332,immortel,5.74,1
7333,accessible,5.74,1
7336,otage,5.74,1
7338,parage,5.74,1
7340,dispositif,5.74,1
7341,fréquentation,5.74,1
7342,bomber,5.74,1
7344,furie,5.74,1
7349,rêne,5.74,1
7350,équivalent,5.74,1
7352,adonner,5.74,1
7353,omoplate,5.74,1
7354,conjuguer,5.74,1
7355,miroiter,5.74,1
7356,beugler,5.74,1
7358,taquiner,5.74,1
7359,klaxon,5.74,1
7362,statut,5.74,1
7364,feutré,5.74,1
7368,vraisemblable,5.74,1
7375,densité,5.74,1
7376,perçant,5.74,1
7377,mobilier,5.74,1
7378,bougonner,5.74,1
7380,clochette,5.74,1
7381,mourant,5.74,1
7386,gober,5.68,1
7387,égayer,5.68,1
7388,spécialiser,5.68,1
7389,latéral,5.68,1
7390,chenille,5.68,1
7391,apeuré,5.68,1
7394,endosser,5.68,1
7396,niais,5.68,1
7397,avalanche,5.68,1
7398,festin,5.68,1
7402,vraisemblablement,5.68,1
7406,éperdument,5.68,1
7408,ballotter,5.68,1
7409,sofa,5.68,1
7410,agrémenter,5.68,1
7412,déchirement,5.68,1
7413,gelé,5.68,1
7417,hochement,5.68,1
7421,effriter,5.68,1
7424,haussement,5.68,1
7427,prune,5.68,1
7428,défoncé,5.68,1
7429,étrangeté,5.68,1
7430,hum,5.68,1
7434,botter,5.61,1
7435,froncé,5.61,1
7438,sinueux,5.61,1
7440,judiciaire,5.61,1
7441,prétexter,5.61,1
7442,mordiller,5.61,1
7444,actionner,5.61,1
7445,sévir,5.61,1
7446,rigole,5.61,1
7447,interruption,5.61,1
7449,clairon,5.61,1
7450,vinaigre,5.61,1
7452,superficiel,5.61,1
7453,habitation,5.61,1
7454,naissant,5.61,1
7455,glousser,5.61,1
7458,routier,5.61,1
7460,rageusement,5.61,1
7461,précoce,5.61,1
7463,test,5.61,1
7466,affreusement,5.61,1
7467,dénuder,5.61,1
7470,relater,5.61,1
7471,septième,5.61,1
7472,nicher,5.61,1
7473,moniteur,5.61,1
7474,léguer,5.61,1
7476,hirsute,5.61,1
7480,trembloter,5.61,1
7481,ver,5.61,1
7482,hallucination,5.61,1
7485,poindre,5.61,1
7486,butin,5.61,1
7487,convulsion,5.61,1
7488,rhume,5.61,1
7490,engourdi,5.61,1
7492,hâtif,5.61,1
7494,ancrer,5.54,1
7495,nombril,5.54,1
7496,délimiter,5.54,1
7497,dilater,5.54,1
7502,fascinant,5.54,1
7503,incliné,5.54,1
7505,trimestre,5.54,1
7507,rousseur,5.54,1
7508,tambouriner,5.54,1
7512,pouls,5.54,1
7513,douloureusement,5.54,1
7515,hâtivement,5.54,1
7516,hoqueter,5.54,1
7518,peluche,5.54,1
7521,désintéresser,5.54,1
7523,grippe,5.54,1
7526,voûter,5.54,1
7527,marchepied,5.54,1
7528,primaire,5.54,1
7529,soudainement,5.54,1
7530,perplexité,5.54,1
7531,arène,5.54,1
7532,chimère,5.54,1
7535,pupille,5.54,1
7536,engourdissement,5.54,1
7537,insuffisant,5.54,1
7539,ravage,5.54,1
7542,saillie,5.54,1
7545,approprier,5.47,1
7547,énergique,5.47,1
7548,glaçon,5.47,1
7550,phosphorescent,5.47,1
7552,défaillir,5.47,1
7553,loupe,5.47,1
7555,déplaisant,5.47,1
7557,démission,5.47,1
7558,processus,5.47,1
7560,parlant,5.47,1
7562,carafe,5.47,1
7568,lilas,5.47,1
7570,réconciliation,5.47,1
7571,proue,5.47,1
7572,délibérément,5.47,1
7573,verdict,5.47,1
7574,grandissant,5.47,1
7575,catégorique,5.47,1
7577,annuler,5.47,1
7579,intrus,5.47,1
7580,environner,5.47,1
7581,changeant,5.47,1
7583,accablé,5.47,1
7584,bariolé,5.47,1
7585,mortuaire,5.47,1
7589,frite,5.47,1
7590,lourdeur,5.47,1
7591,convenance,5.47,1
7593,bouée,5.47,1
7598,spécialisé,5.41,1
7600,barricader,5.41,1
7601,embuer,5.41,1
7604,accablant,5.41,1
7606,pet,5.41,1
7607,coiffe,5.41,1
7612,chômage,5.41,1
7613,commissure,5.41,1
7614,balancement,5.41,1
7615,poigne,5.41,1
7616,copeau,5.41,1
7619,acharné,5.41,1
7620,défigurer,5.41,1
7621,vipère,5.41,1
7622,pétrifié,5.41,1
7624,rosier,5.41,1
7626,originaire,5.41,1
7627,déployé,5.41,1
7628,sachet,5.41,1
7630,maugréer,5.41,1
7634,joliment,5.41,1
